FunctionalGroup1,FunctionalGroup2,Chainlength1,Chainlength2,Temperature,Compositioncomponent1,Excessenthalpy
Ketone,Secondaryalcohol,4,3,298.14437,0.1189,689.942
Ketone,Secondaryalcohol,4,3,298.14437,0.1622,874.038
Ketone,Secondaryalcohol,4,3,318.138555,0.2026,1084.911
Ketone,Secondaryalcohol,4,3,298.14437,0.2065,1033.866
Ketone,Secondaryalcohol,4,3,298.14437,0.2518,1169.01
Ketone,Secondaryalcohol,4,3,298.14437,0.2977,1280.304
Ketone,Secondaryalcohol,4,3,318.138555,0.3022,1356.453
Ketone,Secondaryalcohol,4,3,298.14437,0.3437,1366.494
Ketone,Secondaryalcohol,4,3,298.14437,0.3896,1430.091
Ketone,Secondaryalcohol,4,3,318.138555,0.4024,1527.578
Ketone,Secondaryalcohol,4,3,298.14437,0.4346,1471.094
Ketone,Secondaryalcohol,4,3,298.14437,0.4792,1490.341
Ketone,Secondaryalcohol,4,3,318.138555,0.4894,1560.632
Ketone,Secondaryalcohol,4,3,318.138555,0.5209,1556.448
Ketone,Secondaryalcohol,4,3,298.14437,0.5226,1490.341
Ketone,Secondaryalcohol,4,3,298.14437,0.5321,1488.249
Ketone,Secondaryalcohol,4,3,318.138555,0.5903,1521.302
Ketone,Secondaryalcohol,4,3,298.14437,0.6178,1411.263
Ketone,Secondaryalcohol,4,3,318.138555,0.6301,1467.329
Ketone,Secondaryalcohol,4,3,298.14437,0.6697,1333.022
Ketone,Secondaryalcohol,4,3,318.138555,0.6889,1345.156
Ketone,Secondaryalcohol,4,3,298.14437,0.7221,1224.238
Ketone,Secondaryalcohol,4,3,298.14437,0.7737,1084.074
Ketone,Secondaryalcohol,4,3,318.138555,0.7955,1061.481
Ketone,Secondaryalcohol,4,3,298.14437,0.8242,912.112
Ketone,Secondaryalcohol,4,3,298.14437,0.8606,763.58
Ketone,Secondaryalcohol,4,3,318.138555,0.883,695.381
Ketone,Secondaryalcohol,4,3,298.14437,0.9087,538.481
Ketone,Secondaryalcohol,4,3,298.14437,0.955,283.675
Ketone,Secondaryalcohol,4,3,308.141555,0.8426,861
Ketone,Secondaryalcohol,4,3,308.141555,0.7938,1065
Ketone,Secondaryalcohol,4,3,308.141555,0.6973,1331
Ketone,Secondaryalcohol,4,3,308.141555,0.5957,1491
Ketone,Secondaryalcohol,4,3,308.141555,0.53,1536
Ketone,Secondaryalcohol,4,3,308.141555,0.494,1551
Ketone,Secondaryalcohol,4,3,308.141555,0.4075,1485
Ketone,Secondaryalcohol,4,3,308.141555,0.3953,1481
Ketone,Secondaryalcohol,4,3,308.141555,0.2957,1318
Ketone,Secondaryalcohol,4,3,308.141555,0.1939,1024
Ketone,Secondaryalcohol,4,3,308.141555,0.1045,615
Ketone,Secondaryalcohol,4,3,313.140055,0.0778,527
Ketone,Secondaryalcohol,4,3,313.140055,0.1118,719
Ketone,Secondaryalcohol,4,3,313.140055,0.1461,855
Ketone,Secondaryalcohol,4,3,313.140055,0.1738,967
Ketone,Secondaryalcohol,4,3,313.140055,0.2545,1253
Ketone,Secondaryalcohol,4,3,313.140055,0.2988,1339
Ketone,Secondaryalcohol,4,3,313.140055,0.3852,1484
Ketone,Secondaryalcohol,4,3,313.140055,0.4599,1550
Ketone,Secondaryalcohol,4,3,313.140055,0.5362,1545
Ketone,Secondaryalcohol,4,3,313.140055,0.6296,1457
Ketone,Secondaryalcohol,4,3,313.140055,0.6785,1383
Ketone,Secondaryalcohol,4,3,313.140055,0.7746,1133
Ketone,Secondaryalcohol,4,3,313.140055,0.8084,1039
Ketone,Secondaryalcohol,4,3,313.140055,0.8951,671
Ketone,Secondaryalcohol,4,3,313.140055,0.9195,507
Ketone,Secondaryalcohol,4,3,298.15,0.876,658
Ketone,Secondaryalcohol,4,3,298.15,0.7869,998
Ketone,Secondaryalcohol,4,3,298.15,0.744,1150
Ketone,Secondaryalcohol,4,3,298.15,0.5777,1438
Ketone,Secondaryalcohol,4,3,298.15,0.5057,1483
Ketone,Secondaryalcohol,4,3,298.15,0.4828,1488
Ketone,Secondaryalcohol,4,3,298.15,0.455,1472
Ketone,Secondaryalcohol,4,3,298.15,0.4465,1467
Ketone,Secondaryalcohol,4,3,298.15,0.3369,1328
Ketone,Secondaryalcohol,4,3,298.15,0.2652,1159
Ketone,Secondaryalcohol,4,3,298.15,0.1639,834
Ketone,Secondaryalcohol,4,3,298.15,0.0527,326
Ketone,Secondaryalcohol,4,4,298,0,0
Ketone,Secondaryalcohol,4,4,313,0,0
Ketone,Secondaryalcohol,4,4,298,1,0
Ketone,Secondaryalcohol,4,4,313,1,0
Ketone,Secondaryalcohol,4,4,298.136,0.147,942.237
Ketone,Secondaryalcohol,4,4,298.136,0.3136,1560.632
Ketone,Secondaryalcohol,4,4,298.136,0.5073,1693.683
Ketone,Secondaryalcohol,4,4,298.136,0.5492,1711.674
Ketone,Secondaryalcohol,4,4,298.136,0.625,1622.555
Ketone,Secondaryalcohol,4,4,298.136,0.7606,1330.094
Ketone,Secondaryalcohol,4,4,313.140055,0.054,380.5348
Ketone,Secondaryalcohol,4,4,313.140055,0.11,715.6314
Ketone,Secondaryalcohol,4,4,313.140055,0.114,746.1327
Ketone,Secondaryalcohol,4,4,313.140055,0.171,1000.8546
Ketone,Secondaryalcohol,4,4,313.140055,0.233,1233.6942
Ketone,Secondaryalcohol,4,4,313.140055,0.243,1275.7016
Ketone,Secondaryalcohol,4,4,313.140055,0.379,1568.4979
Ketone,Secondaryalcohol,4,4,313.140055,0.421,1616.0282
Ketone,Secondaryalcohol,4,4,313.140055,0.459,1638.7473
Ketone,Secondaryalcohol,4,4,313.140055,0.489,1633.9775
Ketone,Secondaryalcohol,4,4,313.140055,0.496,1644.8559
Ketone,Secondaryalcohol,4,4,313.140055,0.528,1640.8811
Ketone,Secondaryalcohol,4,4,313.140055,0.533,1634.6888
Ketone,Secondaryalcohol,4,4,313.140055,0.625,1542.599
Ketone,Secondaryalcohol,4,4,313.140055,0.753,1239.0916
Ketone,Secondaryalcohol,4,4,313.140055,0.76,1194.8249
Ketone,Secondaryalcohol,4,4,313.140055,0.822,969.3491
Ketone,Secondaryalcohol,4,4,313.140055,0.879,723.5391
Ketone,Secondaryalcohol,4,4,313.140055,0.883,694.2093
Ketone,Secondaryalcohol,4,4,313.140055,0.942,370.535
Ketone,Secondaryalcohol,4,4,298.15,0.8338,976.6
Ketone,Secondaryalcohol,4,4,298.15,0.7921,1163
Ketone,Secondaryalcohol,4,4,298.15,0.7573,1293.6
Ketone,Secondaryalcohol,4,4,298.15,0.7224,1418.1
Ketone,Secondaryalcohol,4,4,298.15,0.6875,1516.9
Ketone,Secondaryalcohol,4,4,298.15,0.6525,1604.4
Ketone,Secondaryalcohol,4,4,298.15,0.6175,1667
Ketone,Secondaryalcohol,4,4,298.15,0.5824,1713.7
Ketone,Secondaryalcohol,4,4,298.15,0.5473,1749.7
Ketone,Secondaryalcohol,4,4,298.15,0.5121,1772.4
Ketone,Secondaryalcohol,4,4,298.15,0.4769,1779
Ketone,Secondaryalcohol,4,4,298.15,0.4416,1770.5
Ketone,Secondaryalcohol,4,4,298.15,0.4063,1744.9
Ketone,Secondaryalcohol,4,4,298.15,0.3709,1704.1
Ketone,Secondaryalcohol,4,4,298.15,0.3355,1647
Ketone,Secondaryalcohol,4,4,298.15,0.3001,1566.6
Ketone,Secondaryalcohol,4,4,298.15,0.2538,1437.9
Ketone,Secondaryalcohol,4,4,298.15,0.2111,1289.2
Ketone,Secondaryalcohol,4,4,298.15,0.1648,1083.6
Ketone,Secondaryalcohol,4,4,298.15,0.1219,855
Ketone,Secondaryalcohol,4,4,298.15,0.0754,568.9
Ketone,Secondaryalcohol,4,4,298.15,0.9135,490
Ketone,Secondaryalcohol,4,4,298.15,0.8735,719
Ketone,Secondaryalcohol,4,4,298.15,0.807,983
Ketone,Secondaryalcohol,4,4,298.15,0.6782,1390
Ketone,Secondaryalcohol,4,4,298.15,0.5473,1616
Ketone,Secondaryalcohol,4,4,298.15,0.5319,1629
Ketone,Secondaryalcohol,4,4,298.15,0.4497,1639
Ketone,Secondaryalcohol,4,4,298.15,0.3857,1542
Ketone,Secondaryalcohol,4,4,298.15,0.2858,1394
Ketone,Secondaryalcohol,4,4,298.15,0.2408,1259
Ketone,Secondaryalcohol,4,4,298.15,0.1399,868
Ketone,Secondaryalcohol,4,4,298.15,0.1332,843
Ketone,Secondaryalcohol,4,4,298.15,0.053,363
Ketone,Secondaryalcohol,5,3,298,0,0
Ketone,Secondaryalcohol,5,3,298,1,0
Ketone,Secondaryalcohol,5,3,298,0.121,715.9
Ketone,Secondaryalcohol,5,3,298,0.169,910.2
Ketone,Secondaryalcohol,5,3,298,0.233,1125.8
Ketone,Secondaryalcohol,5,3,298,0.308,1304.2
Ketone,Secondaryalcohol,5,3,298,0.421,1470
Ketone,Secondaryalcohol,5,3,298,0.512,1500.5
Ketone,Secondaryalcohol,5,3,298,0.604,1448.8
Ketone,Secondaryalcohol,5,3,298,0.667,1352.1
Ketone,Secondaryalcohol,5,3,298,0.753,1137.1
Ketone,Secondaryalcohol,5,3,298,0.792,998.6
Acid,Secondaryalcohol,1,3,298.15,0,0
Acid,Secondaryalcohol,1,3,298.15,0.1,-90.77448384
Acid,Secondaryalcohol,1,3,298.15,0.2,-232.2528563
Acid,Secondaryalcohol,1,3,298.15,0.3,-348.7766957
Acid,Secondaryalcohol,1,3,298.15,0.4,-462.9439642
Acid,Secondaryalcohol,1,3,298.15,0.5001,-476.3499661
Acid,Secondaryalcohol,1,3,298.15,0.6,-463.7177702
Acid,Secondaryalcohol,1,3,298.15,0.7,-353.0653459
Acid,Secondaryalcohol,1,3,298.15,0.8,-238.4465613
Acid,Secondaryalcohol,1,3,298.15,0.9,-90.00881856
Acid,Secondaryalcohol,1,3,298.15,1,0
Acid,Tertiaryalcohol,1,4,303.15,0,0
Acid,Tertiaryalcohol,1,4,303.15,0.1,-137.3959515
Acid,Tertiaryalcohol,1,4,303.15,0.2,-356.0227758
Acid,Tertiaryalcohol,1,4,303.15,0.3,-577.7438446
Acid,Tertiaryalcohol,1,4,303.15,0.4,-754.0931451
Acid,Tertiaryalcohol,1,4,303.15,0.5001,-845.4906426
Acid,Tertiaryalcohol,1,4,303.15,0.6,-834.4533934
Acid,Tertiaryalcohol,1,4,303.15,0.7,-728.4349256
Acid,Tertiaryalcohol,1,4,303.15,0.8,-541.2135956
Acid,Tertiaryalcohol,1,4,303.15,0.9,-280.1597864
Acid,Tertiaryalcohol,1,4,303.15,1,0
Acid,Secondaryalcohol,2,3,298.15,0,0
Acid,Secondaryalcohol,2,3,298.15,0.1,252.2676568
Acid,Secondaryalcohol,2,3,298.15,0.2,355.5065068
Acid,Secondaryalcohol,2,3,298.15,0.3,421.5196984
Acid,Secondaryalcohol,2,3,298.15,0.4,449.700629
Acid,Secondaryalcohol,2,3,298.15,0.5001,440.3263738
Acid,Secondaryalcohol,2,3,298.15,0.6,408.2784261
Acid,Secondaryalcohol,2,3,298.15,0.7,366.3430418
Acid,Secondaryalcohol,2,3,298.15,0.8,313.0023762
Acid,Secondaryalcohol,2,3,298.15,0.9,222.4095909
Acid,Secondaryalcohol,2,3,298.15,1,0
Acid,Secondaryalcohol,2,3,318.15,0,0
Acid,Secondaryalcohol,2,3,318.15,0.1,228.8030959
Acid,Secondaryalcohol,2,3,318.15,0.2,316.9340191
Acid,Secondaryalcohol,2,3,318.15,0.3,371.5745013
Acid,Secondaryalcohol,2,3,318.15,0.4,395.2444908
Acid,Secondaryalcohol,2,3,318.15,0.5001,388.4063855
Acid,Secondaryalcohol,2,3,318.15,0.6,362.3879916
Acid,Secondaryalcohol,2,3,318.15,0.7,326.8610997
Acid,Secondaryalcohol,2,3,318.15,0.8,281.5908127
Acid,Secondaryalcohol,2,3,318.15,0.9,205.3035631
Acid,Secondaryalcohol,2,3,318.15,1,0
Acid,Isoalkanol,3,4,303.15,0,0
Acid,Isoalkanol,3,4,303.15,0.1,252.5570317
Acid,Isoalkanol,3,4,303.15,0.2,389.6751319
Acid,Isoalkanol,3,4,303.15,0.3,446.8206503
Acid,Isoalkanol,3,4,303.15,0.4,453.2671165
Acid,Isoalkanol,3,4,303.15,0.5001,417.0704143
Acid,Isoalkanol,3,4,303.15,0.6,351.1043927
Acid,Isoalkanol,3,4,303.15,0.7,280.3137268
Acid,Isoalkanol,3,4,303.15,0.8,217.3070858
Acid,Isoalkanol,3,4,303.15,0.9,133.5021172
Acid,Isoalkanol,3,4,303.15,1,0
Acid,Tertiaryalcohol,2,4,303.15,0,0
Acid,Tertiaryalcohol,2,4,303.15,0.1,142.1618026
Acid,Tertiaryalcohol,2,4,303.15,0.2,213.7903821
Acid,Tertiaryalcohol,2,4,303.15,0.3,238.1258275
Acid,Tertiaryalcohol,2,4,303.15,0.4,224.9689958
Acid,Tertiaryalcohol,2,4,303.15,0.5001,190.7875153
Acid,Tertiaryalcohol,2,4,303.15,0.6,156.4543642
Acid,Tertiaryalcohol,2,4,303.15,0.7,133.9488125
Acid,Tertiaryalcohol,2,4,303.15,0.8,115.4486579
Acid,Tertiaryalcohol,2,4,303.15,0.9,75.61875744
Acid,Tertiaryalcohol,2,4,303.15,1,0
Acid,Tertiaryalcohol,2,4,312.85,0,0
Acid,Tertiaryalcohol,2,4,312.85,0.1,102.2491745
Acid,Tertiaryalcohol,2,4,312.85,0.2,136.3564052
Acid,Tertiaryalcohol,2,4,312.85,0.3,125.4654804
Acid,Tertiaryalcohol,2,4,312.85,0.4,88.53887693
Acid,Tertiaryalcohol,2,4,312.85,0.5001,41.553894
Acid,Tertiaryalcohol,2,4,312.85,0.6,2.572290048
Acid,Tertiaryalcohol,2,4,312.85,0.7,-12.95786419
Acid,Tertiaryalcohol,2,4,312.85,0.8,-4.458637312
Acid,Tertiaryalcohol,2,4,312.85,0.9,6.213892608
Acid,Tertiaryalcohol,2,4,312.85,1,0
Acid,Tertiaryalcohol,2,4,318.15,0,0
Acid,Tertiaryalcohol,2,4,318.15,0.1,67.47070752
Acid,Tertiaryalcohol,2,4,318.15,0.2,83.93916416
Acid,Tertiaryalcohol,2,4,318.15,0.3,57.55194144
Acid,Tertiaryalcohol,2,4,318.15,0.4,5.52127488
Acid,Tertiaryalcohol,2,4,318.15,0.5001,-50.32538126
Acid,Tertiaryalcohol,2,4,318.15,0.6,-89.23004928
Acid,Tertiaryalcohol,2,4,318.15,0.7,-98.06030304
Acid,Tertiaryalcohol,2,4,318.15,0.8,-75.55250176
Acid,Tertiaryalcohol,2,4,318.15,0.9,-34.58464992
Acid,Tertiaryalcohol,2,4,318.15,1,0
Acid,Secondaryalcohol,3,3,298.15,0,0
Acid,Secondaryalcohol,3,3,298.15,0.1,347.5334511
Acid,Secondaryalcohol,3,3,298.15,0.2,550.5186703
Acid,Secondaryalcohol,3,3,298.15,0.3,645.5409731
Acid,Secondaryalcohol,3,3,298.15,0.4,670.6242678
Acid,Secondaryalcohol,3,3,298.15,0.5001,639.1928812
Acid,Secondaryalcohol,3,3,298.15,0.6,561.325119
Acid,Secondaryalcohol,3,3,298.15,0.7,456.1806467
Acid,Secondaryalcohol,3,3,298.15,0.8,338.5743247
Acid,Secondaryalcohol,3,3,298.15,0.9,194.5627119
Acid,Secondaryalcohol,3,3,298.15,1,0
Acid,Secondaryalcohol,3,3,318.15,0,0
Acid,Secondaryalcohol,3,3,318.15,0.1,337.5154057
Acid,Secondaryalcohol,3,3,318.15,0.2,525.8802831
Acid,Secondaryalcohol,3,3,318.15,0.3,613.7323503
Acid,Secondaryalcohol,3,3,318.15,0.4,644.1036841
Acid,Secondaryalcohol,3,3,318.15,0.5001,621.0996036
Acid,Secondaryalcohol,3,3,318.15,0.6,547.6541583
Acid,Secondaryalcohol,3,3,318.15,0.7,445.8504611
Acid,Secondaryalcohol,3,3,318.15,0.8,333.967958
Acid,Secondaryalcohol,3,3,318.15,0.9,190.7426339
Acid,Secondaryalcohol,3,3,318.15,1,0
Acid,Secondaryalcohol,5,3,298.15,0,0
Acid,Secondaryalcohol,5,3,298.15,0.1,359.9912304
Acid,Secondaryalcohol,5,3,298.15,0.2,582.5017856
Acid,Secondaryalcohol,5,3,298.15,0.3,708.4852656
Acid,Secondaryalcohol,5,3,298.15,0.4,759.5142144
Acid,Secondaryalcohol,5,3,298.15,0.5001,743.3266988
Acid,Secondaryalcohol,5,3,298.15,0.6,665.6692224
Acid,Secondaryalcohol,5,3,298.15,0.7,539.6802096
Acid,Secondaryalcohol,5,3,298.15,0.8,386.7631616
Acid,Secondaryalcohol,5,3,298.15,0.9,219.5175024
Acid,Secondaryalcohol,5,3,298.15,1,0
Acid,Secondaryalcohol,5,3,318.15,0,0
Acid,Secondaryalcohol,5,3,318.15,0.1,376.8286176
Acid,Secondaryalcohol,5,3,318.15,0.2,611.6988416
Acid,Secondaryalcohol,5,3,318.15,0.3,735.7922208
Acid,Secondaryalcohol,5,3,318.15,0.4,782.447232
Acid,Secondaryalcohol,5,3,318.15,0.5001,768.3072716
Acid,Secondaryalcohol,5,3,318.15,0.6,697.5933696
Acid,Secondaryalcohol,5,3,318.15,0.7,574.9600416
Acid,Secondaryalcohol,5,3,318.15,0.8,414.7854848
Acid,Secondaryalcohol,5,3,318.15,0.9,231.756336
Acid,Secondaryalcohol,5,3,318.15,1,0
Acid,Primaryalcohol,5,4,318,0,0
Acid,Primaryalcohol,5,4,318,0.1,382.8450695
Acid,Primaryalcohol,5,4,318,0.2,598.5821553
Acid,Primaryalcohol,5,4,318,0.3,702.9665409
Acid,Primaryalcohol,5,4,318,0.4,735.4029527
Acid,Primaryalcohol,5,4,318,0.5001,702.3094637
Acid,Primaryalcohol,5,4,318,0.6,608.7356529
Acid,Primaryalcohol,5,4,318,0.7,476.8538893
Acid,Primaryalcohol,5,4,318,0.8,332.7223972
Acid,Primaryalcohol,5,4,318,0.9,177.2409709
Acid,Primaryalcohol,5,4,318,1,0
Acid,Primaryalcohol,5,4,298,0,0
Acid,Primaryalcohol,5,4,298,0.1,363.4081557
Acid,Primaryalcohol,5,4,298,0.2,556.45406
Acid,Primaryalcohol,5,4,298,0.3,646.7338389
Acid,Primaryalcohol,5,4,298,0.4,673.1557663
Acid,Primaryalcohol,5,4,298,0.5001,634.7546105
Acid,Primaryalcohol,5,4,298,0.6,540.0294482
Acid,Primaryalcohol,5,4,298,0.7,418.4568367
Acid,Primaryalcohol,5,4,298,0.8,283.0915871
Acid,Primaryalcohol,5,4,298,1,0
Acid,Primaryalcohol,4,1,298,0,0
Acid,Primaryalcohol,4,1,298,0.1,279.9902966
Acid,Primaryalcohol,4,1,298,0.2,406.0514099
Acid,Primaryalcohol,4,1,298,0.3,415.1469437
Acid,Primaryalcohol,4,1,298,0.4,351.4516378
Acid,Primaryalcohol,4,1,298,0.5001,253.4204328
Acid,Primaryalcohol,4,1,298,0.6,150.474455
Acid,Primaryalcohol,4,1,298,0.7,63.11955552
Acid,Primaryalcohol,4,1,298,0.8,6.16880128
Acid,Primaryalcohol,4,1,298,0.9,-12.57938784
Acid,Primaryalcohol,4,1,298,1,0
Acid,Primaryalcohol,5,1,298,0,0
Acid,Primaryalcohol,5,1,298,0.1,317.2720118
Acid,Primaryalcohol,5,1,298,0.2,482.0549683
Acid,Primaryalcohol,5,1,298,0.3,516.9364637
Acid,Primaryalcohol,5,1,298,0.4,470.2324762
Acid,Primaryalcohol,5,1,298,0.5001,383.5283737
Acid,Primaryalcohol,5,1,298,0.6,283.3988582
Acid,Primaryalcohol,5,1,298,0.7,185.0718979
Acid,Primaryalcohol,5,1,298,0.8,101.2127693
Acid,Primaryalcohol,5,1,298,0.9,42.24049056
Acid,Primaryalcohol,5,1,298,1,0
Acid,Primaryalcohol,5,1,318,0,0
Acid,Primaryalcohol,5,1,318,0.1,374.8579862
Acid,Primaryalcohol,5,1,318,0.2,558.5081907
Acid,Primaryalcohol,5,1,318,0.3,610.6610429
Acid,Primaryalcohol,5,1,318,0.4,576.9510682
Acid,Primaryalcohol,5,1,318,0.5001,491.5731675
Acid,Primaryalcohol,5,1,318,0.6,380.9381606
Acid,Primaryalcohol,5,1,318,0.7,265.1317603
Acid,Primaryalcohol,5,1,318,0.8,159.6637645
Acid,Primaryalcohol,5,1,318,0.9,72.86597856
Acid,Primaryalcohol,5,1,318,1,0
Ketone3,Secondaryalcohol,5,3,298,1,0
Ketone3,Secondaryalcohol,5,3,298,0,0
Ketone3,Secondaryalcohol,5,3,298,0.157,827.9
Ketone3,Secondaryalcohol,5,3,298,0.221,1062.1
Ketone3,Secondaryalcohol,5,3,298,0.287,1254.1
Ketone3,Secondaryalcohol,5,3,298,0.389,1426.7
Ketone3,Secondaryalcohol,5,3,298,0.418,1447.3
Ketone3,Secondaryalcohol,5,3,298,0.525,1458.4
Ketone3,Secondaryalcohol,5,3,298,0.614,1380.6
Ketone3,Secondaryalcohol,5,3,298,0.687,1275.2
Ketone3,Secondaryalcohol,5,3,298,0.763,1112.9
Ketone3,Secondaryalcohol,5,3,298,0.807,984.2
Isoalkanol,Alkane,4,6,298,0,0
Isoalkanol,Alkane,4,6,298,1,0
Isoalkanol,Alkane,4,6,318,0,0
Isoalkanol,Alkane,4,6,318,1,0
Isoalkanol,Alkane,4,6,298.14437,0.0047,106
Isoalkanol,Alkane,4,6,298.14437,0.0097,180
Isoalkanol,Alkane,4,6,298.14437,0.02,267
Isoalkanol,Alkane,4,6,298.14437,0.04,362
Isoalkanol,Alkane,4,6,298.14437,0.08,467
Isoalkanol,Alkane,4,6,298.14437,0.092,484
Isoalkanol,Alkane,4,6,298.14437,0.159,590
Isoalkanol,Alkane,4,6,298.14437,0.176,612
Isoalkanol,Alkane,4,6,298.14437,0.309,707
Isoalkanol,Alkane,4,6,298.14437,0.329,714
Isoalkanol,Alkane,4,6,298.14437,0.576,589
Isoalkanol,Alkane,4,6,298.14437,0.594,571
Isoalkanol,Alkane,4,6,298.14437,0.594,572
Isoalkanol,Alkane,4,6,318.138555,0.04,522
Isoalkanol,Alkane,4,6,318.138555,0.047,568
Isoalkanol,Alkane,4,6,318.138555,0.08,696
Isoalkanol,Alkane,4,6,318.138555,0.092,737
Isoalkanol,Alkane,4,6,318.138555,0.159,879
Isoalkanol,Alkane,4,6,318.138555,0.177,906
Isoalkanol,Alkane,4,6,318.138555,0.308,1023
Isoalkanol,Alkane,4,6,318.138555,0.331,1026
Isoalkanol,Alkane,4,6,318.138555,0.575,882
Isoalkanol,Alkane,4,6,318.138555,0.594,853
Isoalkanol,Alkane,4,6,318.138555,0.596,846
Isoalkanol,Alkane,4,6,318.138555,0.816,285
Isoalkanol,Alkane,4,6,318.138555,0.816,439
Isoalkanol,Alkane,4,7,298,0,0
Isoalkanol,Alkane,4,7,298,1,0
Isoalkanol,Alkane,4,7,298,0.15,623.3
Isoalkanol,Alkane,4,7,298,0.284,748.5
Isoalkanol,Alkane,4,7,298,0.405,759.2
Isoalkanol,Alkane,4,7,298,0.514,708.3
Isoalkanol,Alkane,4,7,298,0.614,619
Isoalkanol,Alkane,4,7,298,0.704,502.7
Isoalkanol,Alkane,4,7,298,0.787,385
Isoalkanol,Alkane,4,7,298,0.864,254.9
Isoalkanol,Alkane,4,7,298,0.935,129.6
Isoalkanol,Alkane,4,7,298,0.15,610.4
Isoalkanol,Alkane,4,7,298,0.283,733.2
Isoalkanol,Alkane,4,7,298,0.404,745.5
Isoalkanol,Alkane,4,7,298,0.513,692.7
Isoalkanol,Alkane,4,7,298,0.613,604.1
Isoalkanol,Alkane,4,7,298,0.704,496.8
Isoalkanol,Alkane,4,7,298,0.787,378
Isoalkanol,Alkane,4,7,298,0.864,250.6
Isoalkanol,Alkane,4,7,298,0.934,126
Isoalkanol,Alkane,4,7,298,0.149,583.1
Isoalkanol,Alkane,4,7,298,0.282,697.2
Isoalkanol,Alkane,4,7,298,0.403,706
Isoalkanol,Alkane,4,7,298,0.512,654.8
Isoalkanol,Alkane,4,7,298,0.611,572.1
Isoalkanol,Alkane,4,7,298,0.702,470.4
Isoalkanol,Alkane,4,7,298,0.786,358.5
Isoalkanol,Alkane,4,7,298,0.863,240.6
Isoalkanol,Alkane,4,7,298,0.934,117.5
Isoalkanol,Alkane,4,7,298,0.15,558
Isoalkanol,Alkane,4,7,298,0.284,660.6
Isoalkanol,Alkane,4,7,298,0.405,671.6
Isoalkanol,Alkane,4,7,298,0.514,621.6
Isoalkanol,Alkane,4,7,298,0.613,543.7
Isoalkanol,Alkane,4,7,298,0.704,451.7
Isoalkanol,Alkane,4,7,298,0.787,348
Isoalkanol,Alkane,4,7,298,0.864,227.2
Isoalkanol,Alkane,4,7,298,0.934,111.9
Isoalkanol,Alkane,4,8,298,0,0
Isoalkanol,Alkane,4,8,298,1,0
Isoalkanol,Alkane,4,8,318,0,0
Isoalkanol,Alkane,4,8,318,1,0
Isoalkanol,Alkane,4,8,298.14437,0.4784,805
Isoalkanol,Alkane,4,8,298.14437,0.5333,769
Isoalkanol,Alkane,4,8,298.14437,0.5846,717
Isoalkanol,Alkane,4,8,298.14437,0.6683,606
Isoalkanol,Alkane,4,8,298.14437,0.8165,372
Isoalkanol,Alkane,4,8,298.14437,0.884,251
Isoalkanol,Alkane,4,8,298.14437,0.8926,234
Isoalkanol,Alkane,4,8,298.14437,0.9345,150
Isoalkanol,Alkane,4,8,318.138555,0.035,483
Isoalkanol,Alkane,4,8,318.138555,0.0461,563
Isoalkanol,Alkane,4,8,318.138555,0.0671,685
Isoalkanol,Alkane,4,8,318.138555,0.112,860
Isoalkanol,Alkane,4,8,318.138555,0.1493,969
Isoalkanol,Alkane,4,8,318.138555,0.2329,1099
Isoalkanol,Alkane,4,8,318.138555,0.2607,1119
Isoalkanol,Alkane,4,8,318.138555,0.3434,1174
Isoalkanol,Alkane,4,8,318.138555,0.3536,1191
Isoalkanol,Alkane,4,8,318.138555,0.417,1188
Isoalkanol,Alkane,4,8,318.138555,0.5026,1144
Isoalkanol,Alkane,4,8,318.138555,0.5632,1073
Isoalkanol,Alkane,4,8,318.138555,0.6241,986
Isoalkanol,Alkane,4,8,318.138555,0.6956,851
Isoalkanol,Alkane,4,8,318.138555,0.7758,656
Isoalkanol,Alkane,4,8,318.138555,0.8979,317
Isoalkanol,Alkane,4,8,318.138555,0.9455,176
Isoalkanol,Alkane,4,8,298.14437,0.0348,363
Isoalkanol,Alkane,4,8,298.14437,0.0404,386
Isoalkanol,Alkane,4,8,298.14437,0.0497,425
Isoalkanol,Alkane,4,8,298.14437,0.0714,490
Isoalkanol,Alkane,4,8,298.14437,0.078,516
Isoalkanol,Alkane,4,8,298.14437,0.1118,580
Isoalkanol,Alkane,4,8,298.14437,0.1232,602
Isoalkanol,Alkane,4,8,298.14437,0.1955,711
Isoalkanol,Alkane,4,8,298.14437,0.2637,785
Isoalkanol,Alkane,4,8,298.14437,0.3358,820
Isoalkanol,Alkane,4,12,298,0,0
Isoalkanol,Alkane,4,12,298,1,0
Isoalkanol,Alkane,4,12,318,0,0
Isoalkanol,Alkane,4,12,318,1,0
Isoalkanol,Alkane,4,12,298.14437,0.0335,390
Isoalkanol,Alkane,4,12,298.14437,0.0673,556
Isoalkanol,Alkane,4,12,298.14437,0.106,683
Isoalkanol,Alkane,4,12,298.14437,0.1675,799
Isoalkanol,Alkane,4,12,298.14437,0.1985,848
Isoalkanol,Alkane,4,12,298.14437,0.2705,934
Isoalkanol,Alkane,4,12,298.14437,0.2711,935
Isoalkanol,Alkane,4,12,298.14437,0.3361,994
Isoalkanol,Alkane,4,12,298.14437,0.4087,1017
Isoalkanol,Alkane,4,12,298.14437,0.4162,1023
Isoalkanol,Alkane,4,12,298.14437,0.4988,1008
Isoalkanol,Alkane,4,12,298.14437,0.5638,964
